AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,21.0,1256.0,1414.0,3.0,388.0,390.0,0.0,19.0,27.0,2.0,546.0,490.0,2.0,240.0,221.0,25.0,3406.0,3504.0,18.0,5297.0,4908.0,22177.0
25-29,8.0,760.0,800.0,1.0,332.0,260.0,0.0,6.0,16.0,1.0,317.0,291.0,0.0,155.0,145.0,4.0,2631.0,2567.0,3.0,3706.0,3097.0,15100.0
30-34,8.0,792.0,671.0,0.0,250.0,171.0,0.0,6.0,6.0,0.0,267.0,183.0,0.0,138.0,124.0,1.0,2524.0,2248.0,1.0,3485.0,2386.0,13261.0
35-39,8.0,895.0,657.0,0.0,278.0,193.0,0.0,6.0,5.0,0.0,276.0,184.0,0.0,151.0,103.0,4.0,2674.0,2300.0,3.0,4112.0,2530.0,14379.0
40-44,7.0,823.0,688.0,1.0,243.0,149.0,0.0,4.0,9.0,0.0,262.0,175.0,1.0,158.0,107.0,1.0,2778.0,2451.0,2.0,4496.0,2828.0,15183.0
45-49,1.0,864.0,746.0,0.0,209.0,206.0,0.0,6.0,9.0,0.0,226.0,206.0,1.0,176.0,156.0,1.0,3402.0,3080.0,3.0,4814.0,3404.0,17510.0
50-54,3.0,720.0,698.0,0.0,210.0,172.0,0.0,3.0,5.0,1.0,183.0,167.0,0.0,129.0,123.0,3.0,3502.0,3381.0,1.0,4119.0,3076.0,16496.0
55-59,2.0,646.0,576.0,0.0,177.0,159.0,0.0,9.0,4.0,0.0,163.0,141.0,0.0,112.0,98.0,1.0,3612.0,3406.0,4.0,3338.0,2492.0,14940.0
60-64,2.0,511.0,438.0,0.0,121.0,130.0,0.0,5.0,1.0,0.0,106.0,78.0,1.0,107.0,82.0,0.0,3043.0,2815.0,0.0,2310.0,1771.0,11521.0
65-OVER,5.0,1151.0,892.0,0.0,242.0,192.0,0.0,6.0,3.0,0.0,197.0,147.0,0.0,213.0,201.0,4.0,8300.0,6965.0,4.0,4133.0,2841.0,25496.0
TOTAL,65.0,8418.0,7580.0,5.0,2450.0,2022.0,0.0,70.0,85.0,4.0,2543.0,2062.0,5.0,1579.0,1360.0,44.0,35872.0,32717.0,39.0,39810.0,29333.0,166063.0
