PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,100,33.06,32.53,0,54.55,22.22,0,16.67,50,0,48.94,38.89,0,35.29,50,0,56.11,59.54,0,51.4,43.85,54.54
02,50,32.56,29.85,0,62.5,33.33,0,25,12.5,0,29.63,26.37,0,38.1,25,75,47.45,47.7,0,59.23,42.02,44.52
03,50,33.97,28.25,0,55.56,23.08,0,0,20,0,43.12,45.19,100,23.33,25.58,33.33,57.69,56.69,0,54.89,35.65,51.26
04,50,44.23,37.23,0,56.52,23.08,0,22.22,16.67,0,35.78,38.55,0,26.67,38.89,50,65.1,67.23,50,53.8,41.89,59.32
05,100,36.86,31.63,0,45,40.48,0,25,60,0,53.51,38.55,0,48.48,28,20,54.78,57.25,50,62.06,46.07,52.71
06,50,42.91,34.96,0,61.11,29.41,0,100,100,0,59.09,46.15,0,40,29.41,25,60.78,65.04,0,45.3,44.44,58.49
07,100,33.33,28.64,0,45.45,22.22,0,0,0,0,41.18,26.83,0,37.5,25,0,58.89,58.41,0,57.14,52.27,54.12
08,50,36.7,35.43,0,52.94,76.92,0,0,50,0,41.18,31.11,0,44.44,100,100,56.91,59.03,0,64.81,56.32,55.19
09,0,34.04,36.51,0,0,66.67,0,0,0,0,22.22,50,0,100,0,100,66.78,64.61,0,100,50.00,62.66
10,0,36,33.33,0,33.33,66.67,0,0,0,0,23.08,40,0,66.67,0,0,59.86,62.19,0,67.53,50.79,57.6
11,50,38.51,27.78,0,45,0,0,0,75,0,46.34,27.5,0,0,28.57,100,63.14,61.28,0,70.33,54.12,58.25
12,0,44.29,43.59,0,0,42.86,0,50,50,0,33.33,58.33,0,100,0,100,65.83,67.16,0,54.55,60.00,64.2
14,0,36.13,39.82,0,75,50,0,0,100,0,38.89,44.44,0,100,100,100,63.32,62.76,0,41.18,42.11,60.28
15,0,46.39,33.57,0,66.67,38.46,0,50,25,0,13.33,33.33,0,100,0,66.67,63.36,63.4,0,43.75,45.16,59.82
16,0,28.12,24.89,0,53.85,36,0,60,20,0,31.9,36.54,0,30.77,32.26,0,47.69,49.31,0,48.95,36.52,43.66
18,0,42.42,34.78,0,50,40,0,0,0,0,62.5,50,0,0,50,0,55.93,55.18,0,62.9,60.00,53.57
88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,52.0,36.54,31.87,0.0,51.3,35.32,0,28.89,35.29,0.0,41.7,37.13,100.0,37.76,31.15,44.74,57.83,59.23,33.33,56.1,43.25,54.18
