AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.0,38.0,45.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,14.0,13.0,0.0,0.0,1.0,2.0,259.0,211.0,0.0,64.0,43.0,700.0
25-29,0.0,32.0,22.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,0.0,175.0,168.0,0.0,62.0,30.0,509.0
30-34,0.0,19.0,16.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,183.0,157.0,1.0,51.0,28.0,472.0
35-39,0.0,14.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,220.0,163.0,0.0,59.0,28.0,497.0
40-44,0.0,12.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,2.0,0.0,245.0,208.0,0.0,47.0,30.0,582.0
45-49,0.0,11.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,228.0,222.0,0.0,44.0,30.0,567.0
50-54,0.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,222.0,208.0,0.0,46.0,16.0,528.0
55-59,0.0,12.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,231.0,189.0,0.0,44.0,29.0,530.0
60-64,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,237.0,214.0,0.0,57.0,28.0,578.0
65-OVER,0.0,31.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,705.0,569.0,0.0,74.0,55.0,1465.0
TOTAL,1.0,203.0,217.0,0.0,16.0,7.0,0.0,1.0,4.0,0.0,42.0,38.0,0.0,9.0,8.0,2.0,2705.0,2309.0,1.0,548.0,317.0,6428.0
