PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SHARPTOP,0.0,72.0,86.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,9.0,5.0,0.0,6.0,1.0,0.0,1261.0,1133.0,0.0,4.0,3.0,2592.0
APPALACHIAN,0.0,49.0,72.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,4.0,2.0,0.0,901.0,826.0,0.0,8.0,6.0,1899.0
REFUGE,0.0,97.0,101.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,14.0,9.0,0.0,6.0,0.0,0.0,1118.0,1033.0,0.0,12.0,12.0,2411.0
HILL,0.0,57.0,83.0,0.0,4.0,4.0,0.0,3.0,2.0,0.0,17.0,7.0,0.0,7.0,4.0,0.0,859.0,784.0,0.0,3.0,2.0,1836.0
HINTON,0.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,354.0,332.0,0.0,1.0,2.0,753.0
JERUSALEM,0.0,37.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,472.0,475.0,0.0,2.0,2.0,1048.0
LUDVILLE,0.0,29.0,32.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,301.0,280.0,0.0,1.0,0.0,658.0
NELSON,0.0,54.0,62.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,4.0,6.0,0.0,668.0,622.0,0.0,9.0,14.0,1454.0
TALKING ROCK,0.0,54.0,67.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,8.0,6.0,0.0,1.0,2.0,0.0,790.0,745.0,0.0,3.0,7.0,1688.0
JASPER,0.0,87.0,121.0,0.0,4.0,6.0,0.0,3.0,0.0,0.0,28.0,19.0,0.0,8.0,9.0,0.0,1175.0,891.0,0.0,36.0,27.0,2414.0
TATE,0.0,102.0,130.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,7.0,12.0,0.0,6.0,3.0,0.0,1203.0,1073.0,0.0,12.0,16.0,2575.0
TOTAL,0.0,665.0,829.0,0.0,32.0,30.0,0.0,13.0,13.0,0.0,112.0,77.0,0.0,46.0,33.0,0.0,9102.0,8194.0,0.0,91.0,91.0,19328.0
