AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,13.0,624.0,672.0,2.0,112.0,65.0,1.0,18.0,8.0,1.0,211.0,178.0,0.0,41.0,30.0,19.0,2960.0,2903.0,7.0,1359.0,1021.0,10245.0
25-29,6.0,404.0,457.0,1.0,63.0,56.0,0.0,11.0,6.0,0.0,111.0,95.0,0.0,23.0,28.0,2.0,2747.0,2487.0,2.0,904.0,700.0,8103.0
30-34,1.0,355.0,362.0,0.0,42.0,30.0,0.0,4.0,2.0,0.0,67.0,54.0,0.0,22.0,22.0,2.0,2475.0,2233.0,0.0,673.0,552.0,6896.0
35-39,0.0,365.0,343.0,0.0,32.0,27.0,0.0,4.0,8.0,0.0,69.0,63.0,0.0,31.0,22.0,1.0,2253.0,2056.0,0.0,654.0,478.0,6406.0
40-44,1.0,284.0,293.0,1.0,26.0,20.0,0.0,5.0,3.0,0.0,65.0,55.0,0.0,16.0,11.0,3.0,2237.0,1983.0,1.0,625.0,448.0,6077.0
45-49,0.0,312.0,321.0,0.0,26.0,24.0,0.0,4.0,4.0,0.0,49.0,52.0,0.0,23.0,16.0,0.0,2499.0,2349.0,2.0,663.0,527.0,6871.0
50-54,1.0,265.0,305.0,0.0,19.0,20.0,0.0,4.0,4.0,0.0,44.0,52.0,0.0,15.0,13.0,6.0,2427.0,2292.0,0.0,610.0,530.0,6607.0
55-59,0.0,283.0,288.0,0.0,17.0,16.0,0.0,3.0,5.0,0.0,35.0,38.0,0.0,21.0,22.0,2.0,2454.0,2313.0,0.0,578.0,431.0,6506.0
60-64,0.0,253.0,255.0,0.0,18.0,18.0,0.0,3.0,1.0,0.0,23.0,20.0,0.0,7.0,10.0,2.0,2273.0,2012.0,1.0,472.0,371.0,5739.0
65-OVER,1.0,588.0,503.0,0.0,33.0,23.0,0.0,1.0,3.0,0.0,60.0,44.0,0.0,30.0,25.0,3.0,6264.0,5245.0,1.0,925.0,630.0,14379.0
TOTAL,23.0,3733.0,3799.0,4.0,388.0,299.0,1.0,57.0,44.0,1.0,734.0,651.0,0.0,229.0,199.0,40.0,28589.0,25873.0,14.0,7463.0,5688.0,77829.0
