AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0,1.0,0.0,74.0,65.0,0.0,1.0,4.0,190.0
30-34,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,79.0,75.0,0.0,4.0,2.0,189.0
35-39,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,70.0,61.0,0.0,4.0,3.0,153.0
40-44,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,80.0,60.0,0.0,6.0,3.0,172.0
45-49,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,71.0,68.0,0.0,3.0,3.0,165.0
50-54,0.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,71.0,60.0,0.0,8.0,6.0,166.0
55-59,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,77.0,78.0,0.0,4.0,2.0,174.0
60-64,0.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,73.0,75.0,0.0,7.0,10.0,176.0
65-OVER,0.0,6.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,210.0,177.0,0.0,15.0,6.0,428.0
TOTAL,1.0,37.0,57.0,0.0,9.0,6.0,0.0,0.0,1.0,0.0,47.0,37.0,0.0,1.0,2.0,0.0,805.0,719.0,0.0,52.0,39.0,1813.0
