AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,25.0,18.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,155.0,120.0,0.0,66.0,37.0,439.0
25-29,0.0,22.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,130.0,125.0,0.0,78.0,34.0,413.0
30-34,0.0,16.0,15.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,152.0,149.0,0.0,73.0,32.0,445.0
35-39,0.0,20.0,19.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,168.0,146.0,0.0,88.0,41.0,490.0
40-44,0.0,16.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,190.0,187.0,0.0,82.0,45.0,544.0
45-49,0.0,14.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,254.0,247.0,0.0,92.0,60.0,693.0
50-54,0.0,21.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,266.0,236.0,0.0,98.0,63.0,706.0
55-59,0.0,15.0,8.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,264.0,269.0,0.0,128.0,75.0,766.0
60-64,0.0,15.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,310.0,264.0,0.0,101.0,78.0,788.0
65-OVER,0.0,26.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,848.0,771.0,0.0,245.0,157.0,2084.0
TOTAL,0.0,190.0,166.0,0.0,18.0,16.0,0.0,4.0,2.0,0.0,17.0,13.0,0.0,6.0,10.0,2.0,2737.0,2514.0,0.0,1051.0,622.0,7368.0
