PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
99999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0
BA,1.0,234.0,254.0,0.0,37.0,19.0,0.0,1.0,2.0,0.0,55.0,45.0,0.0,41.0,30.0,0.0,1052.0,970.0,3.0,1096.0,858.0,4698.0
BT,3.0,181.0,209.0,0.0,24.0,16.0,0.0,1.0,5.0,0.0,45.0,44.0,0.0,13.0,17.0,3.0,1258.0,1156.0,0.0,422.0,390.0,3787.0
CO,0.0,240.0,193.0,0.0,39.0,24.0,0.0,2.0,2.0,1.0,53.0,43.0,0.0,14.0,11.0,0.0,435.0,372.0,2.0,1387.0,897.0,3715.0
FI,3.0,395.0,342.0,0.0,73.0,44.0,0.0,6.0,4.0,0.0,65.0,39.0,0.0,34.0,41.0,0.0,530.0,442.0,4.0,2555.0,1837.0,6414.0
FS,2.0,229.0,223.0,0.0,41.0,32.0,0.0,1.0,1.0,0.0,53.0,38.0,0.0,58.0,47.0,0.0,477.0,418.0,0.0,1394.0,1060.0,4074.0
HC,0.0,135.0,117.0,0.0,23.0,7.0,0.0,2.0,3.0,1.0,25.0,23.0,0.0,18.0,15.0,1.0,672.0,646.0,0.0,443.0,356.0,2487.0
HI,3.0,189.0,182.0,0.0,31.0,22.0,0.0,4.0,2.0,0.0,41.0,32.0,0.0,24.0,11.0,2.0,623.0,586.0,1.0,882.0,627.0,3262.0
LA,0.0,117.0,129.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,136.0,128.0,0.0,5.0,5.0,0.0,290.0,262.0,0.0,401.0,346.0,1846.0
LO,1.0,183.0,160.0,0.0,30.0,26.0,0.0,2.0,4.0,0.0,19.0,16.0,0.0,21.0,9.0,2.0,846.0,840.0,2.0,864.0,761.0,3786.0
MA,0.0,176.0,176.0,0.0,17.0,15.0,0.0,0.0,3.0,0.0,45.0,40.0,0.0,25.0,17.0,0.0,809.0,753.0,1.0,587.0,453.0,3117.0
MI,1.0,268.0,235.0,0.0,50.0,33.0,0.0,1.0,4.0,0.0,58.0,59.0,0.0,20.0,10.0,0.0,502.0,437.0,3.0,1358.0,970.0,4009.0
OT,5.0,439.0,344.0,0.0,58.0,46.0,0.0,6.0,5.0,0.0,59.0,68.0,0.0,19.0,21.0,0.0,601.0,444.0,2.0,2445.0,1515.0,6077.0
RO,4.0,231.0,224.0,0.0,45.0,23.0,0.0,1.0,3.0,0.0,63.0,48.0,1.0,15.0,11.0,1.0,709.0,580.0,3.0,1363.0,1096.0,4421.0
SM,2.0,221.0,214.0,0.0,33.0,30.0,0.0,1.0,3.0,0.0,44.0,26.0,0.0,42.0,27.0,0.0,637.0,558.0,0.0,1305.0,1093.0,4236.0
SP,1.0,264.0,258.0,0.0,46.0,31.0,0.0,1.0,4.0,0.0,47.0,45.0,0.0,24.0,16.0,0.0,637.0,565.0,3.0,1488.0,1145.0,4575.0
ST,1.0,159.0,169.0,0.0,30.0,20.0,0.0,6.0,2.0,1.0,37.0,32.0,0.0,20.0,24.0,1.0,715.0,675.0,3.0,725.0,552.0,3172.0
TOTAL,27.0,3662.0,3429.0,0.0,593.0,399.0,0.0,35.0,47.0,3.0,845.0,726.0,1.0,393.0,312.0,10.0,10793.0,9704.0,27.0,18717.0,13958.0,63681.0
