PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
LONGSTREET,0,43.75,41.67,0,100,0,0,0,0,0,0,0,0,0,0,0,72.53,72.28,0,47.14,38.46,64.58
ELIAM,0,46.67,61.11,0,33.33,100,0,0,0,0,0,0,0,100,0,0,76.51,75.9,0,54.05,42.42,69.51
PETERSBURG,100,33.33,37.5,0,0,100,0,0,0,0,100,100,0,0,0,0,68.99,63.58,0,73.33,50.00,65.62
WYCHE,0,36.36,21.43,0,0,0,0,0,0,0,66.67,75,0,0,0,0,73.02,70.97,0,71.25,53.04,68.76
MOSS-RUCKERSVILLE,0,18.18,36.84,0,0,0,0,0,0,0,75,50,0,0,0,0,61.02,68.18,0,82.35,54.84,62.44
PIKE,0,47.37,40.91,0,66.67,0,0,0,0,0,50,33.33,0,50,60,0,65.38,66.44,0,61.96,55.90,62.2
GAINES,0,27.78,46.15,0,0,50,0,50,0,0,20,0,0,100,0,0,65.98,68.53,0,62.5,60.00,64.71
GOSHEN,100,39.39,36.73,0,50,0,0,100,0,0,60,57.14,100,80,0,0,64.86,64.76,0,52.88,46.43,61.44
WEBBSBORO,0,12.5,42.86,0,0,25,0,0,0,0,0,0,0,0,0,0,74.84,75.48,0,59.38,40.74,68.78
TOTAL,100.0,36.81,41.35,,42.86,38.46,,66.67,,,44.19,43.75,100.0,52.94,27.27,,68.28,68.52,0.0,61.08,49.78,64.31
