PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
HAWKINS,1.0,10.0,5.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,396.0,388.0,0.0,646.0,427.0,1890.0
ETHRIDGE,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,3.0,463.0,357.0,0.0,210.0,110.0,1162.0
CLINTON,0.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,677.0,593.0,0.0,144.0,92.0,1528.0
ROBERTS,1.0,8.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,617.0,504.0,0.0,230.0,151.0,1527.0
DAVIDSON,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,451.0,408.0,0.0,45.0,21.0,941.0
POPE,0.0,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,435.0,395.0,0.0,207.0,109.0,1165.0
BARRON,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,363.0,329.0,0.0,125.0,83.0,908.0
SANDERS,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,47.0,0.0,12.0,7.0,121.0
FINNEY,0.0,11.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,6.0,1.0,10.0,4.0,1.0,736.0,680.0,0.0,127.0,82.0,1677.0
TOTAL,2.0,55.0,36.0,1.0,10.0,10.0,0.0,5.0,3.0,0.0,24.0,13.0,1.0,26.0,10.0,5.0,4189.0,3701.0,0.0,1746.0,1082.0,10919.0
