PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
NORTHSIDE ELEM SCH,2.0,59.0,52.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,2.0,0.0,661.0,620.0,0.0,87.0,49.0,1555.0
MOSES MIDDLE SCHOOL,0.0,213.0,177.0,0.0,23.0,16.0,0.0,1.0,0.0,0.0,54.0,28.0,0.0,14.0,3.0,2.0,1613.0,1439.0,0.0,297.0,201.0,4081.0
RUSSOM ELEM SCH,2.0,344.0,293.0,0.0,33.0,28.0,0.0,2.0,1.0,1.0,103.0,77.0,0.0,24.0,16.0,4.0,2589.0,2321.0,1.0,477.0,355.0,6671.0
MT TABOR PARK,2.0,253.0,190.0,0.0,34.0,15.0,0.0,0.0,0.0,0.0,54.0,57.0,0.0,17.0,11.0,2.0,2484.0,2079.0,0.0,421.0,246.0,5865.0
WATSON GOVT COMPLEX,2.0,199.0,192.0,0.0,14.0,19.0,0.0,1.0,0.0,0.0,78.0,49.0,0.0,9.0,9.0,1.0,1820.0,1496.0,1.0,677.0,332.0,4899.0
P B RITCH MIDD SCH,1.0,233.0,172.0,0.0,33.0,27.0,0.0,1.0,0.0,0.0,61.0,49.0,0.0,20.0,13.0,0.0,1550.0,1239.0,1.0,841.0,425.0,4666.0
SARA RAGSDALE ELM SC,0.0,146.0,125.0,0.0,13.0,13.0,0.0,1.0,0.0,0.0,22.0,23.0,0.0,6.0,1.0,5.0,1659.0,1485.0,0.0,274.0,170.0,3943.0
PAULDING CO HIGH SC,0.0,134.0,122.0,0.0,15.0,18.0,0.0,1.0,2.0,0.0,49.0,34.0,0.0,5.0,8.0,1.0,1299.0,1129.0,0.0,376.0,197.0,3390.0
HIRAM HIGH SCHOOL,1.0,215.0,144.0,0.0,23.0,16.0,0.0,1.0,0.0,0.0,70.0,36.0,0.0,15.0,8.0,0.0,1314.0,1127.0,1.0,765.0,403.0,4139.0
TAYLOR FARM PARK,5.0,255.0,215.0,0.0,39.0,20.0,0.0,1.0,2.0,0.0,76.0,49.0,0.0,20.0,9.0,3.0,2013.0,1774.0,3.0,1008.0,665.0,6157.0
AUSTIN MIDDLE SCHOOL,3.0,217.0,180.0,0.0,26.0,19.0,0.0,4.0,1.0,0.0,40.0,39.0,0.0,12.0,5.0,2.0,2154.0,1824.0,0.0,614.0,392.0,5532.0
NEBO ELEMENTARY SCH,3.0,177.0,163.0,1.0,18.0,16.0,0.0,2.0,1.0,0.0,45.0,33.0,0.0,9.0,5.0,1.0,2059.0,1775.0,0.0,336.0,226.0,4870.0
CARL SCOGGINS MID SC,1.0,101.0,92.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,11.0,9.0,0.0,4.0,2.0,1.0,1331.0,1104.0,0.0,101.0,54.0,2823.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,22.0,2546.0,2117.0,1.0,280.0,212.0,0.0,18.0,8.0,1.0,673.0,490.0,0.0,155.0,92.0,22.0,22546.0,19412.0,7.0,6274.0,3715.0,58591.0
