PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
COLLINS,0.0,13.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,288.0,263.0,0.0,4.0,1.0,601.0
COMER,1.0,58.0,53.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,9.0,8.0,1.0,502.0,388.0,0.0,113.0,89.0,1237.0
DANIELSVILLE,1.0,96.0,67.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,6.0,5.0,0.0,1229.0,1150.0,0.0,30.0,23.0,2641.0
FORK,0.0,13.0,18.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,213.0,200.0,0.0,56.0,43.0,555.0
HARRISON,1.0,14.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,1.0,2.0,245.0,240.0,0.0,0.0,3.0,534.0
HULL,2.0,137.0,157.0,0.0,15.0,19.0,0.0,1.0,0.0,0.0,46.0,25.0,0.0,7.0,7.0,2.0,1459.0,1174.0,1.0,325.0,239.0,3616.0
ILA,0.0,40.0,39.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,5.0,1.0,0.0,695.0,604.0,0.0,4.0,14.0,1414.0
MILL,0.0,43.0,45.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,685.0,604.0,0.0,5.0,7.0,1404.0
PAOLI,0.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,113.0,104.0,0.0,2.0,1.0,237.0
PITTMAN,0.0,55.0,56.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,5.0,2.0,807.0,751.0,0.0,37.0,34.0,1776.0
POCA,0.0,31.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,1.0,433.0,426.0,0.0,27.0,20.0,982.0
TOTAL,5.0,506.0,509.0,0.0,40.0,41.0,0.0,6.0,2.0,0.0,82.0,54.0,0.0,54.0,35.0,12.0,6669.0,5904.0,1.0,603.0,474.0,14997.0
